Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
BIO E,476,,Vertegel Alexey Alex (0905-CECAS),29, 55.17,41.38,3.45,0,0,0,0,0,0,0
BIO E,615,,Harcum Sarah W (0318-CSCI),23, 100.00,0,0,0,0,0,0,0,0,0
BIO E,800,,Laberge Martine (0905-CECAS),65, 0,0,0,0,0,0,0,0,100.00,0
BIO E,800,,Yao Hai (0905-CECAS),12, 0,0,0,0,0,0,0,0,100.00,0
BIO E,801,,Latour Jr Robert A (0905-CECAS),26, 34.62,61.54,3.85,0,0,0,0,0,0,0
BIO E,801,,Wen Xuejun (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,802,,Ramamurthi Anand (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,802,,Vyavahare Narendra R (0905-CECAS),14, 50.00,50.00,0,0,0,0,0,0,0,0
BIO E,820,,Bateman Ted A (0905-CECAS),10, 60.00,20.00,10.00,0,0,0,10.00,0,0,0
BIO E,846,,Simionescu Dan T (0905-CECAS),28, 89.29,7.14,0,0,0,3.57,0,0,0,0
BIO E,850,,Laberge Martine (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,850,,Swaja Richard (0906-CECAS),5, #,#,#,#,#,#,#,#,#,#
BIO E,850,,Yao Hai (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,870,,Gao Zhi (0905-CECAS),6, #,#,#,#,#,#,#,#,#,#
BIO E,890,,Laberge Martine (0905-CECAS),2, #,#,#,#,#,#,#,#,#,#
BIO E,891,,Boland Thomas (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,891,,Burg Karen J.L. (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,891,,Nagatomi Jiro (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,891,,Simionescu Dan T (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,891,,Vyavahare Narendra R (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,892,,Desjardins John D (0905-CECAS),2, #,#,#,#,#,#,#,#,#,#
BIO E,892,,Gao Zhi (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,892,,Laberge Martine (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,892,,Latour Jr Robert A (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,892,,Nagatomi Jiro (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Bateman Ted A (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Benson Lisa C (0902-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Boland Thomas (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Burg Karen J.L. (0905-CECAS),7, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Dean Delphine (0905-CECAS),2, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Desjardins John D (0905-CECAS),2, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Gao Zhi (0905-CECAS),5, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Guiseppi-Elie Anthon (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Harcum Sarah W (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Laberge Martine (0905-CECAS),4, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Latour Jr Robert A (0905-CECAS),6, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Nagatomi Jiro (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Ramamurthi Anand (0905-CECAS),5, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Simionescu Dan T (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Vertegel Alexey Alex (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Vyavahare Narendra R (0905-CECAS),5, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Webb Charles K (0905-CECAS),3, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Wen Xuejun (0905-CECAS),4, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Yao Hai (0905-CECAS),4, #,#,#,#,#,#,#,#,#,#
BIO E,991,,Zhang Ning (0905-CECAS),1, #,#,#,#,#,#,#,#,#,#
""
AU E,817,,Pisu Pierluigi (0921-CECAS),6, #,#,#,#,#,#,#,#,#,#
AU E,827,,Ayalew Beshahwired (0921-CECAS),12, 83.33,8.33,0,0,0,8.33,0,0,0,0
AU E,847,,Ziegert John Charles (0921-CECAS),19, 26.32,47.37,15.79,0,0,10.53,0,0,0,0
AU E,867,,Mears Michael L (0921-CECAS),17, 47.06,52.94,0,0,0,0,0,0,0,0
AU E,868,,Omar Mohammad Atif (0921-CECAS),16, 75.00,25.00,0,0,0,0,0,0,0,0
AU E,880,,Haque Imtiaz Ul (0921-CECAS),31, 38.71,58.06,0,0,0,3.23,0,0,0,0
AU E,881,,Pisu Pierluigi (0921-CECAS),34, 85.29,11.76,0,0,0,2.94,0,0,0,0
AU E,883,,Hung Stephen Think (0921-CECAS),8, #,#,#,#,#,#,#,#,#,#
AU E,887,,Ayalew Beshahwired (0921-CECAS),9, #,#,#,#,#,#,#,#,#,#
AU E,893,,Omar Mohammad Atif (0921-CECAS),6, #,#,#,#,#,#,#,#,#,#
AU E,991,,Ayalew Beshahwired (0921-CECAS),2, #,#,#,#,#,#,#,#,#,#
AU E,991,,Hung Stephen Think (0921-CECAS),1, #,#,#,#,#,#,#,#,#,#
AU E,991,,Kurfess Thomas Rolan (0921-CECAS),1, #,#,#,#,#,#,#,#,#,#
AU E,991,,Mears Michael L (0921-CECAS),4, #,#,#,#,#,#,#,#,#,#
AU E,991,,Omar Mohammad Atif (0921-CECAS),2, #,#,#,#,#,#,#,#,#,#
AU E,991,,Pisu Pierluigi (0921-CECAS),1, #,#,#,#,#,#,#,#,#,#
AU E,991,,Ziegert John Charles (0921-CECAS),2, #,#,#,#,#,#,#,#,#,#
""
BMOLE,427,,Husson Scott M (0909-CECAS),5, #,#,#,#,#,#,#,#,#,#
BMOLE,627,,Husson Scott M (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,211,,Husson Scott M (0909-CECAS),49, 10.20,36.73,28.57,18.37,6.12,0,0,0,0,0
CH E,300,H,Bruce David A (0909-CECAS),9, #,#,#,#,#,#,#,#,#,#
CH E,307,,Harrison Graham M. (0909-CECAS),35, 20.00,62.86,17.14,0,0,0,0,0,0,0
CH E,319,,Guiseppi-Elie Anthon (0909-CECAS),42, 30.95,45.24,11.90,2.38,7.14,0,2.38,0,0,0
CH E,395,H,Goodwin Jr James G (0909-CECAS),2, #,#,#,#,#,#,#,#,#,#
CH E,395,H,Guiseppi-Elie Anthon (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,395,H,Kitchens Christopher (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,401,,Hirt Douglas E (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,407,,Gooding Charles H (0909-CECAS),48, 41.67,54.17,4.17,0,0,0,0,0,0,0
CH E,431,,Gooding Charles H (0909-CECAS),34, 32.35,41.18,23.53,0,0,0,2.94,0,0,0
CH E,443,,Goodwin Jr James G (0909-CECAS),34, 0,0,0,0,0,0,0,0,100.00,0
CH E,450,,Bruce David A (0909-CECAS),34, 11.76,41.18,35.29,11.76,0,0,0,0,0,0
CH E,491,,Bruce David A (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,491,,Goodwin Jr James G (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,491,,Guiseppi-Elie Anthon (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,491,H,Harrison Graham M. (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,495,H,Kilbey II S Michael (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,495,H,Ogale Amod A (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,499,,Harrison Graham M. (0909-CECAS),2, #,#,#,#,#,#,#,#,#,#
CH E,499,,Husson Scott M (0909-CECAS),4, #,#,#,#,#,#,#,#,#,#
CH E,499,,Kitchens Christopher (0909-CECAS),2, #,#,#,#,#,#,#,#,#,#
CH E,601,,Hirt Douglas E (0909-CECAS),10, 60.00,30.00,10.00,0,0,0,0,0,0,0
CH E,804,,Kitchens Christopher (0909-CECAS),11, 36.36,45.45,9.09,9.09,0,0,0,0,0,0
CH E,805,,Bruce David A (0909-CECAS),10, 70.00,30.00,0,0,0,0,0,0,0,0
CH E,818,,Ogale Amod A (0909-CECAS),6, #,#,#,#,#,#,#,#,#,#
CH E,845,,Goodwin Jr James G (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,891,,Gooding Charles H (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,891,,Harrison Graham M. (0909-CECAS),1, #,#,#,#,#,#,#,#,#,#
CH E,895,,Bruce David A (0909-CECAS),31, 0,0,0,0,0,0,0,0,100.00,0
CH E,991,,Bruce David A (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,991,,Goodwin Jr James G (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,991,,Guiseppi-Elie Anthon (0909-CECAS),2, #,#,#,#,#,#,#,#,#,#
CH E,991,,Harrison Graham M. (0909-CECAS),8, #,#,#,#,#,#,#,#,#,#
CH E,991,,Hirt Douglas E (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,991,,Husson Scott M (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,991,,Kitchens Christopher (0909-CECAS),3, #,#,#,#,#,#,#,#,#,#
CH E,991,,Ogale Amod A (0909-CECAS),2, #,#,#,#,#,#,#,#,#,#
CH E,991,,Thies Mark C (0909-CECAS),6, #,#,#,#,#,#,#,#,#,#
""
C E,199,,Sanders Steve R (0920-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,206,,Ravichandran Nadaraj (0911-CECAS),75, 17.33,30.67,40.00,8.00,4.00,0,0,0,0,0
C E,208,,Nowack Robert F (0911-CECAS),36, 11.11,16.67,16.67,11.11,38.89,5.56,0,0,0,0
C E,208,,Sternhagen Melissa M (0911-CECAS),19, 5.26,10.53,36.84,15.79,26.32,5.26,0,0,0,0
C E,255,,Sarasua Wayne A (0911-CECAS),55, 32.73,38.18,21.82,0,1.82,0,5.45,0,0,0
C E,299,,Kaye Nigel Gregory (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,299,,Klotz Leidy E (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,299,,Sanders Steve R (0920-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,299,,Schiff Scott D (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,301,,Schiff Scott D (0911-CECAS),98, 12.24,41.84,29.59,12.24,4.08,0,0,0,0,0
C E,311,,Ogle Jennifer H (0911-CECAS),42, 57.14,30.95,4.76,0,4.76,0,2.38,0,0,0
C E,321,,Andrus Ronald D. (0911-CECAS),44, 29.55,52.27,15.91,2.27,0,0,0,0,0,0
C E,331,,Burati Jr James L (0911-CECAS),70, 28.57,30.00,35.71,1.43,0,1.43,2.86,0,0,0
C E,341,,Hayter Earl J (0911-CECAS),35, 14.29,34.29,28.57,11.43,11.43,0,0,0,0,0
C E,341,,Kaye Nigel Gregory (0911-CECAS),89, 14.61,42.70,25.84,7.87,5.62,3.37,0,0,0,0
C E,342,,Khan Abdul A (0911-CECAS),69, 11.59,21.74,33.33,24.64,8.70,0,0,0,0,0
C E,351,,Amirkhanian Serji N (0911-CECAS),37, 13.51,21.62,59.46,2.70,0,2.70,0,0,0,0
C E,351,,Putman Bradley J (0911-CECAS),54, 33.33,57.41,9.26,0,0,0,0,0,0,0
C E,352,,Jones Jr Joe K (0911-CECAS),65, 20.00,47.69,27.69,0,4.62,0,0,0,0,0
C E,353,,Csernak Stephen F (0911-CECAS),77, 81.82,11.69,3.90,0,1.30,1.30,0,0,0,0
C E,388,H,Burati Jr James L (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,389,H,Burati Jr James L (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,399,,Kaye Nigel Gregory (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,399,,Klotz Leidy E (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,399,,Ogle Jennifer H (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,399,,Putman Bradley J (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,399,,Ravichandran Nadaraj (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,399,,Sanders Steve R (0920-CECAS),6, #,#,#,#,#,#,#,#,#,#
C E,399,,Schiff Scott D (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,399,,Testik Firat Yener (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,402,,Pang Weichiang (0911-CECAS),28, 35.71,42.86,10.71,7.14,3.57,0,0,0,0,0
C E,404,,Brown Russell H (0911-CECAS),6, #,#,#,#,#,#,#,#,#,#
C E,406,,Csernak Stephen F (0911-CECAS),49, 16.33,26.53,30.61,22.45,2.04,2.04,0,0,0,0
C E,408,,Jones Jr Joe K (0911-CECAS),16, 18.75,68.75,6.25,6.25,0,0,0,0,0,0
C E,410,,Chowdhury Mashrur A (0911-CECAS),27, 33.33,25.93,33.33,3.70,0,3.70,0,0,0,0
C E,421,,Juang Charng-hsein (0911-CECAS),51, 54.90,41.18,3.92,0,0,0,0,0,0,0
C E,434,,Bell Lansford C (0911-CECAS),52, 38.46,40.38,9.62,7.69,3.85,0,0,0,0,0
C E,447,,Aziz Nadim M (0911-CECAS),24, 33.33,29.17,25.00,4.17,4.17,4.17,0,0,0,0
C E,459,,Csernak Stephen F (0911-CECAS),32, 50.00,46.88,3.13,0,0,0,0,0,0,0
C E,488,H,Burati Jr James L (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,490,,Juang Charng-hsein (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,490,,Kaye Nigel Gregory (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,490,,Ogle Jennifer H (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,490,,Putman Bradley J (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,490,,Ravichandran Nadaraj (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,490,,Sarasua Wayne A (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,490,,Testik Firat Yener (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,491,,Klotz Leidy E (0911-CECAS),24, 87.50,12.50,0,0,0,0,0,0,0,0
C E,491,,Putman Bradley J (0911-CECAS),6, #,#,#,#,#,#,#,#,#,#
C E,499,,Klotz Leidy E (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,499,,Ogle Jennifer H (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,499,,Schiff Scott D (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,499,,Testik Firat Yener (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,604,,Brown Russell H (0911-CECAS),8, #,#,#,#,#,#,#,#,#,#
C E,608,,Jones Jr Joe K (0911-CECAS),12, 75.00,16.67,0,0,0,8.33,0,0,0,0
C E,610,,Chowdhury Mashrur A (0911-CECAS),6, #,#,#,#,#,#,#,#,#,#
C E,621,,Juang Charng-hsein (0911-CECAS),6, #,#,#,#,#,#,#,#,#,#
C E,634,,Bell Lansford C (0911-CECAS),13, 84.62,15.38,0,0,0,0,0,0,0,0
C E,647,,Aziz Nadim M (0911-CECAS),8, #,#,#,#,#,#,#,#,#,#
C E,691,,Klotz Leidy E (0911-CECAS),10, 100.00,0,0,0,0,0,0,0,0,0
C E,691,,Putman Bradley J (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,802,,Brown Russell H (0911-CECAS),17, 58.82,23.53,11.76,0,0,5.88,0,0,0,0
C E,805,,Nielson Bryant G (0911-CECAS),15, 20.00,26.67,40.00,13.33,0,0,0,0,0,0
C E,821,,Andrus Ronald D. (0911-CECAS),8, #,#,#,#,#,#,#,#,#,#
C E,823,,Amirkhanian Serji N (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,826,,Rangaraju Prasada Ra (0911-CECAS),7, #,#,#,#,#,#,#,#,#,#
C E,840,,Bell Lansford C (0911-CECAS),16, 68.75,25.00,0,0,0,0,6.25,0,0,0
C E,854,,Sarasua Wayne A (0911-CECAS),20, 55.00,45.00,0,0,0,0,0,0,0,0
C E,855,,Ogle Jennifer H (0911-CECAS),13, 61.54,38.46,0,0,0,0,0,0,0,0
C E,860,,Testik Firat Yener (0911-CECAS),7, #,#,#,#,#,#,#,#,#,#
C E,889,,Andrus Ronald D. (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,889,,Burati Jr James L (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,889,,Kaye Nigel Gregory (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,889,,Klotz Leidy E (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,889,,Ogle Jennifer H (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,889,,Sarasua Wayne A (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,890,,Juang Charng-hsein (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,890,,Khan Abdul A (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,890,,Nielson Bryant G (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Amirkhanian Serji N (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Kaye Nigel Gregory (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Nielson Bryant G (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,891,,Ogle Jennifer H (0911-CECAS),7, #,#,#,#,#,#,#,#,#,#
C E,891,,Pang Weichiang (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Putman Bradley J (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Rangaraju Prasada Ra (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,891,,Schiff Scott D (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,893,,Ogle Jennifer H (0911-CECAS),8, #,#,#,#,#,#,#,#,#,#
C E,895,,Sanders Steve R (0920-CECAS),11, 90.91,0,0,0,0,9.09,0,0,0,0
C E,991,,Amirkhanian Serji N (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
C E,991,,Andrus Ronald D. (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,991,,Chowdhury Mashrur A (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
C E,991,,Juang Charng-hsein (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,991,,Kaye Nigel Gregory (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,991,,Khan Abdul A (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,991,,Nielson Bryant G (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,991,,Rangaraju Prasada Ra (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,991,,Ravichandran Nadaraj (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,991,,Schiff Scott D (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
C E,991,,Testik Firat Yener (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
C E,991,,Trenor Julie Martin (0902-CECAS),1, #,#,#,#,#,#,#,#,#,#
E M,201,,Hayati Hossein (0911-CECAS),38, 21.05,18.42,15.79,13.16,7.89,23.68,0,0,0,0
E M,201,,Nowack Robert F (0911-CECAS),68, 7.35,19.12,26.47,11.76,20.59,14.71,0,0,0,0
E M,201,,Sternhagen Melissa M (0911-CECAS),109, 26.61,35.78,12.84,7.34,12.84,4.59,0,0,0,0
""
E C E,199,,Birchfield Stanley T (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
E C E,201,,Reid III William J (0915-CECAS),96, 25.00,34.38,23.96,5.21,5.21,6.25,0,0,0,0
E C E,202,,Harrell William R (0915-CECAS),100, 15.00,29.00,33.00,12.00,9.00,2.00,0,0,0,0
E C E,202,H,Harrell William R (0915-CECAS),8, #,#,#,#,#,#,#,#,#,#
E C E,204,,Butler Chalmers M (0915-CECAS),14, 42.86,14.29,14.29,7.14,0,21.43,0,0,0,0
E C E,211,,Harriss James E (0915-CECAS),106, 87.74,5.66,0,0,3.77,2.83,0,0,0,0
E C E,212,,Harriss James E (0915-CECAS),29, 86.21,3.45,0,0,6.90,3.45,0,0,0,0
E C E,222,,Smith Melissa Crawle (0915-CECAS),11, 36.36,9.09,0,27.27,0,27.27,0,0,0,0
E C E,223,,Ligon Walter B (0915-CECAS),12, 16.67,33.33,8.33,8.33,33.33,0,0,0,0,0
E C E,262,,Xu Xiao-bang (0915-CECAS),19, 26.32,5.26,26.32,26.32,10.53,5.26,0,0,0,0
E C E,262,H,Xu Xiao-bang (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,272,,Taha Tarek M (0915-CECAS),21, 23.81,52.38,19.05,0,4.76,0,0,0,0,0
E C E,299,,Birchfield Stanley T (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,299,,Smith Melissa Crawle (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,300,H,Xu Xiao-bang (0915-CECAS),8, #,#,#,#,#,#,#,#,#,#
E C E,307,,Burg Timothy C (0915-CECAS),92, 19.57,41.30,25.00,8.70,2.17,3.26,0,0,0,0
E C E,307,,Martin Anthony Q (0915-CECAS),37, 8.11,35.14,27.03,13.51,13.51,2.70,0,0,0,0
E C E,309,,Harriss James E (0915-CECAS),122, 84.43,11.48,1.64,0,0,2.46,0,0,0,0
E C E,311,,Harriss James E (0915-CECAS),79, 92.41,1.27,0,0,1.27,5.06,0,0,0,0
E C E,312,,Bridgwood Michael A (0915-CECAS),35, 97.14,2.86,0,0,0,0,0,0,0,0
E C E,317,,Hubbard Stephen J (0915-CECAS),58, 18.97,32.76,27.59,17.24,3.45,0,0,0,0,0
E C E,320,,Bridgwood Michael A (0915-CECAS),40, 40.00,32.50,17.50,5.00,2.50,2.50,0,0,0,0
E C E,320,,Hubbard Stephen J (0915-CECAS),41, 21.95,19.51,24.39,17.07,9.76,7.32,0,0,0,0
E C E,321,,Bridgwood Michael A (0915-CECAS),33, 33.33,39.39,12.12,3.03,12.12,0,0,0,0,0
E C E,327,,Ligon Walter B (0915-CECAS),14, 21.43,42.86,21.43,7.14,7.14,0,0,0,0,0
E C E,329,,Birchfield Stanley T (0915-CECAS),30, 13.33,40.00,23.33,3.33,10.00,10.00,0,0,0,0
E C E,330,,Baum Carl W (0915-CECAS),36, 8.33,25.00,27.78,36.11,2.78,0,0,0,0,0
E C E,330,,Hubbard Stephen J (0915-CECAS),45, 11.11,17.78,20.00,28.89,17.78,4.44,0,0,0,0
E C E,330,H,Noneaker Daniel L (0915-CECAS),14, 92.86,7.14,0,0,0,0,0,0,0,0
E C E,352,,Schalkoff Robert J (0915-CECAS),16, 56.25,18.75,12.50,6.25,6.25,0,0,0,0,0
E C E,360,,Makram Elham B (0915-CECAS),19, 21.05,31.58,47.37,0,0,0,0,0,0,0
E C E,371,,Reid III William J (0915-CECAS),91, 18.68,38.46,29.67,9.89,3.30,0,0,0,0,0
E C E,380,,Martin Anthony Q (0915-CECAS),55, 16.36,10.91,38.18,18.18,10.91,5.45,0,0,0,0
E C E,381,,Pearson L Wilson (0915-CECAS),30, 3.33,26.67,53.33,6.67,10.00,0,0,0,0,0
E C E,399,,Birchfield Stanley T (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
E C E,399,,Smith Melissa Crawle (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
E C E,399,,Wang Kuang-Ching (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,399,H,Smith Melissa Crawle (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,404,,Harrell William R (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
E C E,405,,Burg Timothy C (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,405,,Gowdy John N (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,405,,Wang Kuang-Ching (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,406,,Singh Rajendra (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
E C E,409,,Walker Ian D (0915-CECAS),41, 80.49,9.76,4.88,2.44,2.44,0,0,0,0,0
E C E,412,,Makram Elham B (0915-CECAS),8, #,#,#,#,#,#,#,#,#,#
E C E,418,,Makram Elham B (0915-CECAS),24, 20.83,20.83,41.67,16.67,0,0,0,0,0,0
E C E,427,,Komo John Joseph (0915-CECAS),39, 25.64,51.28,23.08,0,0,0,0,0,0,0
E C E,429,,Taha Tarek M (0915-CECAS),14, 21.43,57.14,14.29,0,0,7.14,0,0,0,0
E C E,430,,Pursley Michael B (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,430,H,Pursley Michael B (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
E C E,436,,Wang Pingshan (0915-CECAS),9, #,#,#,#,#,#,#,#,#,#
E C E,438,,Russell Harlan B (0915-CECAS),13, 15.38,46.15,15.38,7.69,0,15.38,0,0,0,0
E C E,440,,Russell Harlan B (0915-CECAS),15, 26.67,40.00,20.00,0,0,13.33,0,0,0,0
E C E,442,,Schalkoff Robert J (0915-CECAS),10, 20.00,80.00,0,0,0,0,0,0,0,0
E C E,449,,Brooks Richard R (0915-CECAS),18, 72.22,27.78,0,0,0,0,0,0,0,0
E C E,453,,Wang Kuang-Ching (0915-CECAS),15, 100.00,0,0,0,0,0,0,0,0,0
E C E,455,,Walker Ian D (0915-CECAS),22, 100.00,0,0,0,0,0,0,0,0,0
E C E,459,,Poole Kelvin F (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
E C E,467,,Gowdy John N (0915-CECAS),8, #,#,#,#,#,#,#,#,#,#
E C E,491,H,Birchfield Stanley T (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,491,H,Butler Chalmers M (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,491,H,Gowdy John N (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,491,H,Pearson L Wilson (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,492,,Harrell William R (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,493,,Hubing Todd H (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,495,,Burg Timothy C (0915-CECAS),41, 100.00,0,0,0,0,0,0,0,0,0
E C E,496,,Groff Richard E (0915-CECAS),18, 61.11,33.33,5.56,0,0,0,0,0,0,0
E C E,499,,Birchfield Stanley T (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
E C E,499,,Groff Richard E (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,499,H,Groff Richard E (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,499,H,Smith Melissa Crawle (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
E C E,604,,Harrell William R (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
