Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
GEN,450,,Clark Leigh Anne (0318-CSCI),22, 31.82,27.27,40.91,0,0,0,0,0,0,0
GEN,450,H,Clark Leigh Anne (0318-CSCI),5, #,#,#,#,#,#,#,#,#,#
GEN,491,,Clark Leigh Anne (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,491,,Frugoli Julia (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,,Lawton Rauh Amy Loui (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,491,,Luo Hong (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,,Marcotte Jr William (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,,Morris James C (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,,Morris Meredith Teil (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,,Wang Liang Jiang (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Cao Weiguo (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Clark Leigh Anne (0318-CSCI),3, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Frugoli Julia (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Lawton Rauh Amy Loui (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Liang Haiying (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Marcotte Jr William (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Morris James C (0318-CSCI),4, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Sehorn Michael Glen (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,491,H,Smith Kerry S. (0318-CSCI),3, #,#,#,#,#,#,#,#,#,#
GEN,493,,Wang Liang Jiang (0318-CSCI),9, #,#,#,#,#,#,#,#,#,#
GEN,620,,Frugoli Julia (0318-CSCI),7, #,#,#,#,#,#,#,#,#,#
GEN  ,640,,Feltus Frank Alexand (0318-CSCI),8, #,#,#,#,#,#,#,#,#,#
GEN,814,,Knap Halina T (0310-CAFLS),15, 46.67,33.33,13.33,0,0,0,6.67,0,0,0
GEN  ,825,,Smith Kerry S. (0318-CSCI),29, 0,0,0,0,0,0,0,0,100.00,0
GEN,991,,Clark Leigh Anne (0318-CSCI),3, #,#,#,#,#,#,#,#,#,#
GEN,991,,Feltus Frank Alexand (0318-CSCI),2, #,#,#,#,#,#,#,#,#,#
GEN,991,,Frugoli Julia (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,991,,Lawton Rauh Amy Loui (0318-CSCI),3, #,#,#,#,#,#,#,#,#,#
GEN,991,,Liang Haiying (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,991,,Luo Hong (0318-CSCI),3, #,#,#,#,#,#,#,#,#,#
GEN,991,,Marcotte Jr William (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,991,,Morris James C (0318-CSCI),1, #,#,#,#,#,#,#,#,#,#
GEN,991,,Srivastava Anand K (0314-CSCI),1, #,#,#,#,#,#,#,#,#,#
""
EX ST,222,,Bridges Jr William C (0975-CSCI),54, 48.15,38.89,3.70,7.41,0,1.85,0,0,0,0
EX ST,222,,Martinez-Dawson Rose (0975-CSCI),154, 42.21,37.66,12.34,3.90,2.60,1.30,0,0,0,0
EX ST,301,,Dubsky Richard Steve (1305-CBUS),240, 35.42,27.92,20.83,9.58,4.58,1.67,0,0,0,0
EX ST,301,,Espey James A (1309-CBUS),118, 38.14,34.75,13.56,5.08,5.93,2.54,0,0,0,0
EX ST,301,,Hill Jr Hoke S (4076-STUD),116, 29.31,34.48,12.93,12.93,6.03,4.31,0,0,0,0
EX ST,301,,Huber Matthew C (0310-CAFLS),55, 32.73,30.91,16.36,5.45,12.73,1.82,0,0,0,0
EX ST,301,,Martinez-Dawson Rose (0975-CSCI),59, 38.98,16.95,30.51,5.08,6.78,1.69,0,0,0,0
EX ST,402,,Sharp Julia Lynn (0975-CSCI),15, 40.00,46.67,13.33,0,0,0,0,0,0,0
EX ST,411,,Rieck James R (0975-CSCI),28, 46.43,42.86,3.57,3.57,0,3.57,0,0,0,0
EX ST,602,,Sharp Julia Lynn (0975-CSCI),6, #,#,#,#,#,#,#,#,#,#
EX ST,611,,Rieck James R (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
EX ST,801,,Gerard Patrick D (0975-CSCI),25, 44.00,36.00,16.00,0,4.00,0,0,0,0,0
EX ST,801,,Luo Jun (0975-CSCI),37, 62.16,16.22,8.11,0,5.41,8.11,0,0,0,0
EX ST,801,,Rieck James R (0975-CSCI),55, 25.45,47.27,14.55,3.64,0,9.09,0,0,0,0
EX ST,805,,Bridges Jr William C (0975-CSCI),33, 57.58,42.42,0,0,0,0,0,0,0,0
EX ST,811,,Bridges Jr William C (0975-CSCI),9, #,#,#,#,#,#,#,#,#,#
EX ST,811,,Gerard Patrick D (0975-CSCI),4, #,#,#,#,#,#,#,#,#,#
EX ST,811,,Sharp Julia Lynn (0975-CSCI),5, #,#,#,#,#,#,#,#,#,#
MTHSC,101,,Cottingham Judith El (0975-CSCI),68, 36.76,27.94,23.53,5.88,4.41,1.47,0,0,0,0
MTHSC,101,,He Qijun (0975-CSCI),30, 23.33,40.00,23.33,6.67,6.67,0,0,0,0,0
MTHSC,101,,Reba Marilyn (0975-CSCI),60, 30.00,50.00,11.67,6.67,1.67,0,0,0,0,0
MTHSC,101,,Rife Kelsey Elizabet (0975-CSCI),36, 30.56,50.00,11.11,5.56,2.78,0,0,0,0,0
MTHSC,101,,Thomas April L (0975-CSCI),36, 27.78,41.67,13.89,11.11,2.78,2.78,0,0,0,0
MTHSC,101,,To Thanh Thien (0975-CSCI),34, 32.35,47.06,20.59,0,0,0,0,0,0,0
MTHSC,101,,Wilson Christopher M (0975-CSCI),30, 20.00,36.67,30.00,10.00,0,3.33,0,0,0,0
MTHSC,102,,Biggers Sherry (0975-CSCI),126, 18.25,33.33,25.40,13.49,6.35,3.17,0,0,0,0
MTHSC,102,,Chimenti Paul Joseph (0975-CSCI),34, 32.35,44.12,17.65,0,5.88,0,0,0,0,0
MTHSC,102,,Crunkleton Joshua Mi (0975-CSCI),36, 36.11,19.44,19.44,11.11,11.11,2.78,0,0,0,0
MTHSC,102,,Davis Patrick L (0975-CSCI),18, 38.89,33.33,22.22,0,5.56,0,0,0,0,0
MTHSC,102,,Deahl Erica Louise (0975-CSCI),20, 20.00,30.00,20.00,20.00,10.00,0,0,0,0,0
MTHSC,102,,Hedetniemi Jason Tod (0975-CSCI),35, 17.14,28.57,25.71,8.57,8.57,11.43,0,0,0,0
MTHSC,102,,Jones Amanda Lacey (0975-CSCI),38, 26.32,28.95,23.68,2.63,18.42,0,0,0,0,0
MTHSC,102,,Knoll Fiona May (0975-CSCI),36, 25.00,58.33,11.11,0,2.78,2.78,0,0,0,0
MTHSC,102,,Lipman Drew Jared (0975-CSCI),35, 11.43,42.86,22.86,11.43,8.57,2.86,0,0,0,0
MTHSC,102,,Matthiessen David Al (0975-CSCI),37, 24.32,29.73,27.03,8.11,2.70,8.11,0,0,0,0
MTHSC,102,,McDonald Janie Carol (0975-CSCI),36, 22.22,44.44,19.44,5.56,2.78,5.56,0,0,0,0
MTHSC,102,,Nguyen Liem (0975-CSCI),37, 24.32,24.32,35.14,10.81,2.70,2.70,0,0,0,0
MTHSC,102,,Perry Kristin Marie (0975-CSCI),37, 18.92,35.14,37.84,2.70,2.70,2.70,0,0,0,0
MTHSC,102,,Sicher Courtney Nico (0975-CSCI),34, 26.47,35.29,20.59,5.88,2.94,8.82,0,0,0,0
MTHSC,102,,Thomas Grady McGowan (0975-CSCI),36, 30.56,30.56,22.22,5.56,11.11,0,0,0,0,0
MTHSC,102,,Ushijima-Mwesigwa Ha (0975-CSCI),35, 22.86,22.86,22.86,5.71,14.29,11.43,0,0,0,0
MTHSC,102,,Vilardi Trevor Scott (0975-CSCI),31, 12.90,38.71,12.90,19.35,9.68,6.45,0,0,0,0
MTHSC,102,,Watro Stacey Ann (0975-CSCI),38, 31.58,34.21,18.42,5.26,7.89,2.63,0,0,0,0
MTHSC,102,,Watson Charity N (0313-CAFLS),18, 16.67,22.22,44.44,11.11,5.56,0,0,0,0,0
MTHSC,102,,Zhao Jingshu (0975-CSCI),74, 14.86,27.03,28.38,14.86,8.11,6.76,0,0,0,0
MTHSC,104,,Hanna Jennifer Marie (0975-CSCI),194, 0,0,0,0,0,4.12,0,0,79.38,16.49
MTHSC,104,,Johnson Christa Conn (0975-CSCI),146, 0,0,0,0,0,7.53,0,0,63.01,29.45
MTHSC,104,,Simms Donna M (0975-CSCI),49, 0,0,0,0,0,12.24,0,0,57.14,30.61
MTHSC,105,,Gallagher Eliza Darg (0975-CSCI),143, 0,0,0,0,0,3.50,14.69,0,54.55,27.27
MTHSC,106,,Adelgren Nathan Jose (0975-CSCI),42, 26.19,42.86,14.29,2.38,7.14,7.14,0,0,0,0
MTHSC,106,,Bandara Damitha (0975-CSCI),84, 35.71,38.10,15.48,1.19,4.76,4.76,0,0,0,0
MTHSC,106,,Buckingham Patrick R (0975-CSCI),40, 32.50,27.50,20.00,7.50,7.50,2.50,2.50,0,0,0
MTHSC,106,,Burr Meredith Nicole (0975-CSCI),82, 29.27,32.93,17.07,8.54,7.32,4.88,0,0,0,0
MTHSC,106,,Chao Shih-Wei (0975-CSCI),53, 33.96,26.42,13.21,11.32,7.55,7.55,0,0,0,0
MTHSC,106,,Doolittle Erin K (0975-CSCI),48, 39.58,18.75,27.08,4.17,6.25,4.17,0,0,0,0
MTHSC,106,,Dowling Michael Chri (0975-CSCI),42, 40.48,30.95,14.29,4.76,4.76,4.76,0,0,0,0
MTHSC,106,,Guest Allen Anderson (0975-CSCI),60, 28.33,31.67,26.67,3.33,5.00,5.00,0,0,0,0
MTHSC,106,,Gupte Akshay Sunil (0975-CSCI),42, 19.05,30.95,21.43,7.14,21.43,0,0,0,0,0
MTHSC,106,,Hanna Jr Marion L (0975-CSCI),164, 31.10,38.41,19.51,4.88,3.05,3.05,0,0,0,0
MTHSC,106,,Johnson Christa Conn (0975-CSCI),46, 28.26,39.13,15.22,4.35,13.04,0,0,0,0,0
MTHSC,106,,Megaw Cameron Reid (0975-CSCI),45, 20.00,37.78,26.67,6.67,8.89,0,0,0,0,0
MTHSC,106,,Muir Karyn K (0975-CSCI),43, 25.58,34.88,23.26,9.30,2.33,4.65,0,0,0,0
MTHSC,106,,Priyadarshani Hewa A (0975-CSCI),37, 27.03,43.24,13.51,5.41,5.41,5.41,0,0,0,0
MTHSC,106,,Watson Charity N (0313-CAFLS),104, 25.00,37.50,16.35,4.81,8.65,7.69,0,0,0,0
MTHSC,106,,Zantout Dania Mohama (0975-CSCI),40, 40.00,30.00,10.00,10.00,7.50,2.50,0,0,0,0
MTHSC,106,H,Williams Calvin L (0975-CSCI),16, 75.00,18.75,6.25,0,0,0,0,0,0,0
MTHSC,107,,Simms Donna M (0975-CSCI),37, 5.41,16.22,27.03,18.92,21.62,10.81,0,0,0,0
MTHSC,108,,Black Nathanael Davi (0975-CSCI),41, 9.76,21.95,29.27,9.76,19.51,9.76,0,0,0,0
MTHSC,108,,Cox Christopher L (0975-CSCI),48, 25.00,25.00,10.42,6.25,14.58,18.75,0,0,0,0
MTHSC,108,,Galvin Keith J (0975-CSCI),47, 14.89,21.28,19.15,8.51,17.02,19.15,0,0,0,0
MTHSC,108,,Johnson Charles C (0975-CSCI),41, 7.32,21.95,29.27,7.32,24.39,9.76,0,0,0,0
MTHSC,108,,Johnson Terri A (0975-CSCI),47, 25.53,27.66,17.02,12.77,8.51,8.51,0,0,0,0
MTHSC,108,,Keaton Anna Trilling (0975-CSCI),169, 14.79,24.26,17.75,8.88,16.57,17.75,0,0,0,0
MTHSC,108,,Novick Beth A (0975-CSCI),45, 22.22,31.11,8.89,4.44,15.56,17.78,0,0,0,0
MTHSC,108,H,Novick Beth A (0975-CSCI),17, 58.82,29.41,0,0,5.88,5.88,0,0,0,0
MTHSC,111,,Peterson James K (0975-CSCI),60, 30.00,18.33,20.00,8.33,3.33,18.33,1.67,0,0,0
MTHSC,115,,Dogbey James Kwame (0705-CED),22, 86.36,13.64,0,0,0,0,0,0,0,0
MTHSC,115,,Stoddard Allison K (0975-CSCI),52, 53.85,38.46,5.77,0,1.92,0,0,0,0,0
MTHSC,116,,Stoddard Allison K (0975-CSCI),23, 47.83,26.09,13.04,4.35,8.70,0,0,0,0,0
MTHSC,119,,Matthews Gretchen L. (0975-CSCI),13, 23.08,23.08,15.38,7.69,15.38,15.38,0,0,0,0
MTHSC,119,,Xue Hui (0975-CSCI),12, 33.33,41.67,16.67,0,0,8.33,0,0,0,0
MTHSC,199,,Walker S Erwin (5105-PROV),239, 0,0,0,0,0,2.93,0.42,0,73.22,23.43
MTHSC,203,,Gong Zhiyun (0975-CSCI),33, 72.73,18.18,6.06,0,0,3.03,0,0,0,0
MTHSC,203,,Li Shanghong (0975-CSCI),31, 70.97,22.58,3.23,0,0,3.23,0,0,0,0
MTHSC,203,,Shick Laura Jane (0975-CSCI),84, 45.24,25.00,17.86,2.38,4.76,4.76,0,0,0,0
MTHSC,203,,Wang Min (0975-CSCI),36, 69.44,13.89,13.89,0,0,2.78,0,0,0,0
MTHSC,206,,Chenette Nathan L (0975-CSCI),72, 11.11,27.78,11.11,8.33,15.28,26.39,0,0,0,0
MTHSC,206,,Fralix Brian H. (0975-CSCI),39, 20.51,25.64,33.33,5.13,7.69,7.69,0,0,0,0
MTHSC,206,,Goddard Wayne D (0974-CECAS),36, 22.22,47.22,22.22,0,8.33,0,0,0,0,0
MTHSC,206,,Jenkins Eleanor W (0975-CSCI),39, 20.51,33.33,33.33,5.13,2.56,5.13,0,0,0,0
MTHSC,206,,Johnson Terri A (0975-CSCI),35, 11.43,17.14,11.43,11.43,8.57,40.00,0,0,0,0
MTHSC,206,,Lassiter Julie B (0975-CSCI),74, 10.81,21.62,20.27,12.16,25.68,9.46,0,0,0,0
MTHSC,206,,Moss William F (0975-CSCI),42, 80.95,14.29,2.38,0,0,2.38,0,0,0,0
MTHSC,206,,Park Chanseok (0975-CSCI),36, 36.11,50.00,11.11,0,0,2.78,0,0,0,0
MTHSC,206,,Parrott Timothy Fran (0975-CSCI),128, 33.59,25.78,18.75,3.91,6.25,10.16,1.56,0,0,0
MTHSC,206,,Prevost Shari A (0975-CSCI),36, 8.33,11.11,19.44,13.89,22.22,25.00,0,0,0,0
MTHSC,206,,Rebholz Leo G (0975-CSCI),34, 35.29,32.35,29.41,0,2.94,0,0,0,0,0
MTHSC,206,,Schmoll Martin Johan (0975-CSCI),41, 46.34,21.95,14.63,7.32,0,9.76,0,0,0,0
MTHSC,206,,Teitloff Timothy Cha (0975-CSCI),159, 37.74,27.67,22.01,5.03,5.66,1.89,0,0,0,0
MTHSC,206,,Wilson Anastasia Bri (0975-CSCI),38, 42.11,26.32,21.05,2.63,2.63,5.26,0,0,0,0
MTHSC,206,H,Kiessler Peter C (0975-CSCI),31, 77.42,19.35,3.23,0,0,0,0,0,0,0
MTHSC,207,,Anderson Sarah Eliza (0914-CECAS),37, 21.62,27.03,27.03,8.11,8.11,8.11,0,0,0,0
MTHSC,207,,Joyner Jason Lee (5126-PROV),37, 18.92,37.84,18.92,8.11,13.51,0,2.70,0,0,0
MTHSC,207,,Keaton III Rodney Le (0975-CSCI),37, 13.51,18.92,29.73,16.22,16.22,5.41,0,0,0,0
MTHSC,207,,Kuberry Paul Allen (0975-CSCI),36, 2.78,30.56,27.78,11.11,16.67,11.11,0,0,0,0
MTHSC,207,,McKnew Judith Irene (1305-CBUS),88, 22.73,27.27,19.32,14.77,10.23,5.68,0,0,0,0
MTHSC,207,,Taylor Robert L (0975-CSCI),42, 28.57,23.81,23.81,14.29,4.76,4.76,0,0,0,0
MTHSC,207,,Wash Kirsti A (0975-CSCI),37, 16.22,29.73,32.43,8.11,8.11,5.41,0,0,0,0
MTHSC,207,,Xue Hui (0975-CSCI),46, 17.39,19.57,23.91,17.39,19.57,2.17,0,0,0,0
MTHSC,208,,Khan Taufiquar Rahma (0975-CSCI),34, 32.35,38.24,20.59,2.94,2.94,2.94,0,0,0,0
MTHSC,208,,Prevost Shari A (0975-CSCI),62, 14.52,14.52,16.13,1.61,32.26,20.97,0,0,0,0
MTHSC,208,,Rios-Adams Minerva (0975-CSCI),126, 25.40,24.60,15.87,3.97,21.43,8.73,0,0,0,0
MTHSC,208,,Viktorova Irina V. (0975-CSCI),75, 37.33,26.67,22.67,6.67,4.00,2.67,0,0,0,0
MTHSC,208,H,Brannan James R (0975-CSCI),12, 66.67,16.67,8.33,0,0,8.33,0,0,0,0
MTHSC,216,,Stoddard Allison K (0975-CSCI),49, 48.98,40.82,8.16,2.04,0,0,0,0,0,0
MTHSC,216,,Tyminski Andrew Mich (0705-CED),31, 77.42,16.13,6.45,0,0,0,0,0,0,0
MTHSC,250,,Warner Daniel D (0975-CSCI),53, 90.57,3.77,5.66,0,0,0,0,0,0,0
MTHSC,299,,Calkin Neil J (0975-CSCI),4, #,#,#,#,#,#,#,#,#,#
MTHSC,301,,Bandara Damitha (0975-CSCI),32, 62.50,21.88,6.25,0,3.13,6.25,0,0,0,0
MTHSC,301,,Burr Meredith Nicole (0975-CSCI),29, 20.69,41.38,13.79,6.90,3.45,13.79,0,0,0,0
MTHSC,301,,Shen Jie (0975-CSCI),27, 70.37,14.81,7.41,3.70,0,3.70,0,0,0,0
MTHSC,301,,Strauss Thilo (0975-CSCI),32, 71.88,9.38,12.50,0,6.25,0,0,0,0,0
MTHSC,302,,Livsey James A. (0975-CSCI),37, 51.35,29.73,10.81,2.70,0,5.41,0,0,0,0
MTHSC,302,,Sun Xiaoqian (0975-CSCI),32, 34.38,50.00,0,0,12.50,3.13,0,0,0,0
MTHSC,302,,Wang Dewei (0975-CSCI),36, 58.33,16.67,8.33,2.78,2.78,11.11,0,0,0,0
MTHSC,302,,Wickramarachchi Thar (0975-CSCI),36, 63.89,25.00,11.11,0,0,0,0,0,0,0
MTHSC,302,,Zheng Qi (0975-CSCI),36, 94.44,2.78,0,0,2.78,0,0,0,0,0
MTHSC,309,,Breazel Ellen Hepfer (7113-ATH),69, 17.39,55.07,10.14,7.25,5.80,4.35,0,0,0,0
MTHSC,309,,Carden Stephen Wesle (0975-CSCI),68, 61.76,30.88,0,0,2.94,4.41,0,0,0,0
MTHSC,309,,Fellers Gary P. (0975-CSCI),136, 72.06,16.91,8.09,0,2.21,0.74,0,0,0,0
MTHSC,309,,Finney Michael Thoma (0975-CSCI),35, 31.43,45.71,20.00,0,2.86,0,0,0,0,0
MTHSC,309,,Jiang Chendi (0975-CSCI),14, 50.00,35.71,7.14,0,7.14,0,0,0,0,0
MTHSC,309,,Morgan Dominique J (0975-CSCI),36, 44.44,44.44,2.78,0,0,5.56,2.78,0,0,0
MTHSC,309,,Walker S Erwin (5105-PROV),105, 23.81,31.43,29.52,3.81,4.76,4.76,1.90,0,0,0
MTHSC,311,,Chenette Nathan L (0975-CSCI),34, 26.47,5.88,14.71,14.71,17.65,20.59,0,0,0,0
MTHSC,311,,Macauley Matthew (0975-CSCI),25, 28.00,16.00,8.00,8.00,12.00,28.00,0,0,0,0
MTHSC,311,,Mitkovski Mishko (0975-CSCI),34, 29.41,23.53,20.59,8.82,11.76,5.88,0,0,0,0
MTHSC,311,,Poznanovikj Svetlana (0975-CSCI),27, 18.52,18.52,18.52,7.41,7.41,29.63,0,0,0,0
MTHSC,311,,Saltzman Matthew J (0975-CSCI),35, 14.29,20.00,11.43,5.71,22.86,22.86,2.86,0,0,0
MTHSC,311,H,Macauley Matthew (0975-CSCI),6, #,#,#,#,#,#,#,#,#,#
MTHSC,360,,Calkin Neil J (0975-CSCI),23, 47.83,30.43,4.35,0,0,17.39,0,0,0,0
MTHSC,365,,Belotti Pietro Luigi (0975-CSCI),12, 8.33,58.33,16.67,0,8.33,8.33,0,0,0,0
MTHSC,365,,Moss William F (0975-CSCI),44, 52.27,38.64,0,0,2.27,6.82,0,0,0,0
MTHSC,365,,Warner Daniel D (0975-CSCI),29, 34.48,44.83,13.79,6.90,0,0,0,0,0,0
MTHSC,382,H,Calkin Neil J (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
MTHSC,399,,Desjardins John D (0905-CECAS),20, 90.00,5.00,0,0,0,0,5.00,0,0,0
MTHSC,399,,Khan Taufiquar Rahma (0975-CSCI),18, 94.44,0,0,0,0,5.56,0,0,0,0
MTHSC,399,,Shick Laura Jane (0975-CSCI),9, #,#,#,#,#,#,#,#,#,#
MTHSC,400,,Brawley Joel Vincent (0975-CSCI),29, 20.69,41.38,27.59,3.45,6.90,0,0,0,0,0
MTHSC,400,,McMahan Christopher (0975-CSCI),27, 29.63,25.93,18.52,0,3.70,22.22,0,0,0,0
MTHSC,405,,Gallagher Colin M (0975-CSCI),13, 23.08,30.77,7.69,15.38,23.08,0,0,0,0,0
MTHSC,408,,Breazel Ellen Hepfer (7113-ATH),25, 64.00,28.00,4.00,4.00,0,0,0,0,0,0
MTHSC,412,,Dimitrova Elena Stan (0975-CSCI),11, 18.18,18.18,18.18,27.27,18.18,0,0,0,0,0
MTHSC,412,,James Kevin L. (0975-CSCI),23, 34.78,13.04,17.39,13.04,17.39,4.35,0,0,0,0
MTHSC,419,,Burr Michael Adam (0975-CSCI),20, 15.00,15.00,20.00,15.00,15.00,20.00,0,0,0,0
MTHSC,430,,Walker S Erwin (5105-PROV),9, #,#,#,#,#,#,#,#,#,#
MTHSC,431,,Cawood Mark E. (0975-CSCI),14, 35.71,7.14,28.57,7.14,14.29,7.14,0,0,0,0
MTHSC,434,,Lee Hyesuk K (0975-CSCI),60, 21.67,25.00,25.00,8.33,10.00,10.00,0,0,0,0
MTHSC,435,,Brown James L (0975-CSCI),11, 27.27,9.09,27.27,9.09,18.18,9.09,0,0,0,0
MTHSC,440,,Adams Warren P (0975-CSCI),31, 25.81,29.03,12.90,16.13,9.68,6.45,0,0,0,0
MTHSC,440,H,Adams Warren P (0975-CSCI),3, #,#,#,#,#,#,#,#,#,#
MTHSC,450,,Dimitrova Elena Stan (0975-CSCI),15, 46.67,33.33,13.33,0,6.67,0,0,0,0,0
MTHSC,453,,Yoon Jeong - Rock (0975-CSCI),43, 6.98,6.98,13.95,25.58,41.86,4.65,0,0,0,0
MTHSC,454,,Hoffacker Joan A (0975-CSCI),15, 0,40.00,33.33,6.67,20.00,0,0,0,0,0
MTHSC,481,,Calkin Neil J (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
MTHSC,482,,Cawood Mark E. (0975-CSCI),9, #,#,#,#,#,#,#,#,#,#
MTHSC,482,,Dimitrova Elena Stan (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,482,,Viktorova Irina V. (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,482,H,Brown James L (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,482,H,Calkin Neil J (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,491,,Ervin Vincent J (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,491,,Shier Douglas R (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,492,,Warner Daniel D (0975-CSCI),9, #,#,#,#,#,#,#,#,#,#
MTHSC,499,,Shick Laura Jane (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
MTHSC,499,,Viktorova Irina V. (0975-CSCI),12, 100.00,0,0,0,0,0,0,0,0,0
MTHSC,600,,McMahan Christopher (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
MTHSC,605,,Gallagher Colin M (0975-CSCI),2, #,#,#,#,#,#,#,#,#,#
MTHSC,608,,Breazel Ellen Hepfer (7113-ATH),1, #,#,#,#,#,#,#,#,#,#
MTHSC,612,,Dimitrova Elena Stan (0975-CSCI),6, #,#,#,#,#,#,#,#,#,#
MTHSC,634,,Ervin Vincent J (0975-CSCI),30, 66.67,26.67,6.67,0,0,0,0,0,0,0
MTHSC,640,,Adams Warren P (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,653,,Yoon Jeong - Rock (0975-CSCI),9, #,#,#,#,#,#,#,#,#,#
MTHSC,706,,Sinwell Nicole Alain (0705-CED),10, 70.00,20.00,10.00,0,0,0,0,0,0,0
MTHSC,800,,Sun Xiaoqian (0975-CSCI),16, 31.25,31.25,31.25,0,0,6.25,0,0,0,0
MTHSC,801,,Gallagher Colin M (0975-CSCI),17, 70.59,29.41,0,0,0,0,0,0,0,0
MTHSC,804,,Park Chanseok (0975-CSCI),15, 53.33,40.00,6.67,0,0,0,0,0,0,0
MTHSC,805,,Sharp Julia Lynn (0975-CSCI),12, 41.67,41.67,8.33,0,0,0,8.33,0,0,0
MTHSC,810,,Belotti Pietro Luigi (0975-CSCI),26, 53.85,46.15,0,0,0,0,0,0,0,0
MTHSC,812,,Saltzman Matthew J (0975-CSCI),12, 66.67,25.00,0,0,0,8.33,0,0,0,0
MTHSC,814,,Adams Warren P (0975-CSCI),15, 40.00,46.67,6.67,0,0,0,6.67,0,0,0
MTHSC,817,,Fralix Brian H. (0975-CSCI),14, 64.29,35.71,0,0,0,0,0,0,0,0
MTHSC,819,,Wiecek Margaret Mari (0975-CSCI),18, 66.67,27.78,0,0,0,5.56,0,0,0,0
MTHSC,821,,Khan Taufiquar Rahma (0975-CSCI),26, 73.08,26.92,0,0,0,0,0,0,0,0
MTHSC,825,,Hoffacker Joan A (0975-CSCI),4, #,#,#,#,#,#,#,#,#,#
MTHSC,841,,Brannan James R (0975-CSCI),11, 63.64,18.18,0,0,0,18.18,0,0,0,0
MTHSC,851,,Matthews Gretchen L. (0975-CSCI),17, 52.94,11.76,17.65,0,5.88,11.76,0,0,0,0
MTHSC,853,,Brown James L (0975-CSCI),22, 40.91,36.36,13.64,0,4.55,4.55,0,0,0,0
MTHSC,855,,Calkin Neil J (0975-CSCI),6, #,#,#,#,#,#,#,#,#,#
MTHSC,860,,Ervin Vincent J (0975-CSCI),21, 38.10,47.62,4.76,4.76,0,0,4.76,0,0,0
MTHSC,861,,Jenkins Eleanor W (0975-CSCI),7, #,#,#,#,#,#,#,#,#,#
MTHSC,865,,Warner Daniel D (0975-CSCI),31, 54.84,29.03,3.23,0,3.23,9.68,0,0,0,0
MTHSC,884,,Gerard Patrick D (0975-CSCI),10, 70.00,30.00,0,0,0,0,0,0,0,0
MTHSC,891,,Belotti Pietro Luigi (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,891,,Luo Jun (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,891,,Sun Xiaoqian (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,892,,Macauley Matthew (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,892,,Sun Xiaoqian (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,927,,Kiessler Peter C (0975-CSCI),6, #,#,#,#,#,#,#,#,#,#
MTHSC,970,,Biggers Sherry (0975-CSCI),13, 0,0,0,0,0,0,0,0,100.00,0
MTHSC,970,,Cottingham Judith El (0975-CSCI),3, #,#,#,#,#,#,#,#,#,#
MTHSC,970,,Khan Taufiquar Rahma (0975-CSCI),1, #,#,#,#,#,#,#,#,#,#
MTHSC,981,,Lund Robert B (0975-CSCI),13, 100.00,0,0,0,0,0,0,0,0,0
