Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
M B A,809,,Zagenczyk Jr Thomas (1305-CBUS),40, 72.50,25.00,0,0,0,2.50,0,0,0,0
M B A,810,,Hudson Jr Lester A (1315-CBUS),13, 46.15,53.85,0,0,0,0,0,0,0,0
M B A,810,,St John Caron H (1301-CBUS),24, 58.33,37.50,0,0,0,0,4.17,0,0,0
M B A,818,,Roth Philip L (1305-CBUS),27, 85.19,11.11,0,0,0,3.70,0,0,0,0
M B A,819,,Yang Tianxia (1323-CBUS),46, 60.87,34.78,2.17,0,0,2.17,0,0,0,0
M B A,830,,McKnew Mark A (1305-CBUS),41, 46.34,19.51,17.07,0,0,14.63,2.44,0,0,0
M B A,833,,Springer Thomas M (1323-CBUS),22, 36.36,50.00,9.09,0,0,0,4.55,0,0,0
M B A,835,,Alexander Jr John C (1323-CBUS),26, 38.46,38.46,19.23,0,0,3.85,0,0,0,0
M B A,836,,Worzala Elaine M (0511-CAAH),23, 86.96,8.70,0,0,0,0,4.35,0,0,0
M B A,850,,Williams Sean D. (0523-CAAH),40, 47.50,50.00,2.50,0,0,0,0,0,0,0
M B A,853,,Witte James C. (1356-CBSHS),37, 54.05,45.95,0,0,0,0,0,0,0,0
M B A,858,,Mittelstaedt John D (1325-CBUS),32, 68.75,31.25,0,0,0,0,0,0,0,0
M B A,888,,St John Caron H (1301-CBUS),1, #,#,#,#,#,#,#,#,#,#
M B A,899,,Dawson Deborah K (1345-CBUS),17, 88.24,5.88,0,0,0,5.88,0,0,0,0
M B A,899,,Kegley Kathleen A. (1305-CBUS),61, 88.52,3.28,3.28,0,0,3.28,1.64,0,0,0
M B A,899,,Miller Janis L (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
M B A,899,,Mittelstaedt John D (1325-CBUS),1, #,#,#,#,#,#,#,#,#,#
M B A,899,,St John Caron H (1301-CBUS),2, #,#,#,#,#,#,#,#,#,#
""
M L,101,,McKenna Ian Jeffrey (1351-CBUS),66, 68.18,12.12,10.61,0,1.52,4.55,3.03,0,0,0
M L,201,,Wells Craig Allen (1351-CBUS),43, 51.16,37.21,4.65,0,0,2.33,4.65,0,0,0
M L,301,,Meares Thomas Steadm (1351-CBUS),37, 97.30,0,2.70,0,0,0,0,0,0,0
M L,401,,Tackett Craig (1351-CBUS),22, 86.36,13.64,0,0,0,0,0,0,0,0
M L,451,,Bedard David M (1351-CBUS),3, #,#,#,#,#,#,#,#,#,#
""
AP EC,205,,Hammig Michael Dean (0313-CAFLS),21, 61.90,19.05,9.52,0,4.76,0,4.76,0,0,0
AP EC,891,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Hammig Michael Dean (0313-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Hammig Michael Dean (0313-CAFLS),9, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Sauer Jr Raymond D (1309-CBUS),7, #,#,#,#,#,#,#,#,#,#
ECON,211,,Buckley Bryan Dougla (1309-CBUS),19, 21.05,47.37,21.05,5.26,5.26,0,0,0,0,0
ECON,212,,Danila Liliana (7115-ATH),8, #,#,#,#,#,#,#,#,#,#
ECON,212,,Thompson G Richard (5130-PROV),62, 22.58,37.10,30.65,0,8.06,1.61,0,0,0,0
ECON,309,,Altman Jonathan A (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON,314,,Lasca Ovidiu Flavius (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,496,,Placone Dennis L (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,496,,Warner John T (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
ECON,891,,Sauer Jr Raymond D (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
""
FIN,305,,Bradley Daniel J (1323-CBUS),16, 25.00,25.00,25.00,18.75,6.25,0,0,0,0,0
FIN,306,,Spivey Michael F (1323-CBUS),50, 16.00,32.00,34.00,12.00,4.00,2.00,0,0,0,0
FIN,306,,Waller Neil G (1323-CBUS),31, 12.90,25.81,48.39,12.90,0,0,0,0,0,0
FIN,311,,Bradley Daniel J (1323-CBUS),22, 22.73,18.18,36.36,4.55,18.18,0,0,0,0,0
FIN,312,,Spivey Michael F (1323-CBUS),12, 16.67,16.67,33.33,16.67,8.33,0,8.33,0,0,0
FIN,399,,Alexander Jr John C (1323-CBUS),15, 0,0,0,0,0,0,0,0,100.00,0
FIN,417,,Waller Neil G (1323-CBUS),15, 13.33,53.33,26.67,0,6.67,0,0,0,0,0
""
G C,207,,Rose Patrick G (1353-CBUS),8, #,#,#,#,#,#,#,#,#,#
G C,215,,Osborne Kristen K (1353-CBUS),7, #,#,#,#,#,#,#,#,#,#
G C,350,,Leininger Nancy W (1353-CBUS),37, 100.00,0,0,0,0,0,0,0,0,0
G C,405,,Woolbright Nona L (1353-CBUS),18, 100.00,0,0,0,0,0,0,0,0,0
G C,405,H,Woolbright Nona L (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,406,,Woolbright Nona L (1353-CBUS),18, 100.00,0,0,0,0,0,0,0,0,0
G C,406,H,Woolbright Nona L (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,444,,O'Hara Liam Henry (1353-CBUS),13, 23.08,61.54,0,15.38,0,0,0,0,0,0
G C,450,,Leininger Nancy W (1353-CBUS),29, 100.00,0,0,0,0,0,0,0,0,0
G C,451,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,455,,Leininger Nancy W (1353-CBUS),2, #,#,#,#,#,#,#,#,#,#
G C,605,,Woolbright Nona L (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,606,,Woolbright Nona L (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,644,,O'Hara Liam Henry (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,690,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,850,,Leininger Nancy W (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
MGT,201,,Robbins Tina L (1305-CBUS),35, 31.43,34.29,17.14,5.71,11.43,0,0,0,0,0
MGT,310,,Cantrell R Stephen (1305-CBUS),36, 16.67,55.56,22.22,0,5.56,0,0,0,0,0
MGT,318,,Klein Jr Richard E (1305-CBUS),15, 13.33,40.00,46.67,0,0,0,0,0,0,0
MGT,398,,Sridharan V (1305-CBUS),8, #,#,#,#,#,#,#,#,#,#
MGT,411,,Henry Raymond M (1305-CBUS),33, 15.15,54.55,27.27,3.03,0,0,0,0,0,0
MGT,415,,Thatcher Jason B (1305-CBUS),36, 33.33,36.11,25.00,0,2.78,0,2.78,0,0,0
MGT,423,,Stewart Jr Wayne H (1305-CBUS),38, 15.79,39.47,36.84,2.63,5.26,0,0,0,0,0
MGT,869,,Purvis Russell L. (1305-CBUS),29, 86.21,10.34,0,0,0,3.45,0,0,0,0
MGT,899,,Thatcher Jason B (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
MGT,991,,Fredendall Lawrence (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,991,,Grover Varun (1305-CBUS),4, #,#,#,#,#,#,#,#,#,#
MGT,991,,Henry Raymond M (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,991,,Roth Aleda Marie (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,991,,Sridharan V (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
MKT,301,,Kilbourne William Ed (1325-CBUS),32, 34.38,46.88,18.75,0,0,0,0,0,0,0
MKT,301,,Knowles Patricia A (1325-CBUS),25, 12.00,32.00,16.00,24.00,4.00,8.00,4.00,0,0,0
MKT,399,,Raymond Mary Anne (1325-CBUS),16, 0,0,0,0,0,0,43.75,0,56.25,0
MKT,427,,Gomes Roger (1325-CBUS),15, 13.33,33.33,33.33,20.00,0,0,0,0,0,0
""
M B A,809,,Switzer III Fred S (1355-CBSHS),46, 60.87,36.96,2.17,0,0,0,0,0,0,0
M B A,810,,Stewart Jr Wayne H (1305-CBUS),26, 46.15,53.85,0,0,0,0,0,0,0,0
""
""
FIN,306,,Harris Jr John M (1323-CBUS),37, 13.51,40.54,37.84,2.70,2.70,0,2.70,0,0,0
FIN,308,,Spivey Michael F (1323-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
""
MGT,201,,Robbins Tina L (1305-CBUS),32, 46.88,40.63,9.38,3.13,0,0,0,0,0,0
MGT,310,,Newkirk Gary L (1305-CBUS),17, 47.06,23.53,17.65,11.76,0,0,0,0,0,0
MGT,312,,McKnew Mark A (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,312,,Yoder Sara Elizabeth (1305-CBUS),25, 16.00,40.00,36.00,4.00,0,4.00,0,0,0,0
MGT,400,,Jorgensen Jo Anne (1355-CBSHS),16, 43.75,31.25,25.00,0,0,0,0,0,0,0
MGT,415,,Leap Terry L (1305-CBUS),29, 86.21,13.79,0,0,0,0,0,0,0,0
""
MKT,301,,Pickett Gregory M (1325-CBUS),10, 20.00,60.00,20.00,0,0,0,0,0,0,0
MKT  ,314,,Jones Scott A (1325-CBUS),2, #,#,#,#,#,#,#,#,#,#
MKT,495,,Gaubert James G (1325-CBUS),14, 100.00,0,0,0,0,0,0,0,0,0
MKT,495,,Raymond Mary Anne (1325-CBUS),14, 100.00,0,0,0,0,0,0,0,0,0
""
M B A,830,,McKnew Mark A (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
M B A,836,,Springer Thomas M (1323-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
A S,110,,Long Justin Lamar (1352-CBUS),30, 100.00,0,0,0,0,0,0,0,0,0
A S,210,,Young Lance S (1352-CBUS),22, 50.00,40.91,9.09,0,0,0,0,0,0,0
A S,310,,Bryant Anthony Paul (1352-CBUS),17, 100.00,0,0,0,0,0,0,0,0,0
A S,410,,Childress Robert Tho (1352-CBUS),14, 100.00,0,0,0,0,0,0,0,0,0
""
BUS,299,,Gaubert James G (1325-CBUS),25, 100.00,0,0,0,0,0,0,0,0,0
BUS,392,H,McKnew Mark A (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
BUS,399,,Gaubert James G (1325-CBUS),42, 100.00,0,0,0,0,0,0,0,0,0
BUS,492,H,McKnew Mark A (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
BUS,499,,Gaubert James G (1325-CBUS),8, #,#,#,#,#,#,#,#,#,#
""
AP EC,202,,Curtis Jr Charles E (0313-CAFLS),48, 47.92,43.75,6.25,0,0,2.08,0,0,0,0
AP EC,202,,Smathers Jr Webb M (0313-CAFLS),39, 17.95,35.90,41.03,0,5.13,0,0,0,0,0
AP EC,302,,Carpio Carlos Enriqu (0313-CAFLS),20, 40.00,15.00,35.00,10.00,0,0,0,0,0,0
AP EC,309,,Curtis Jr Charles E (0313-CAFLS),27, 59.26,37.04,3.70,0,0,0,0,0,0,0
AP EC,309,,Layfield Kevin D (0314-CSCI),2, #,#,#,#,#,#,#,#,#,#
AP EC,319,,Ferreira Wilder N. (0313-CAFLS),16, 37.50,50.00,12.50,0,0,0,0,0,0,0
AP EC,351,,Martin Bonnie Sue (0313-CAFLS),114, 40.35,39.47,16.67,2.63,0,0.88,0,0,0,0
AP EC,421,,Wells Gary James (0313-CAFLS),12, 75.00,25.00,0,0,0,0,0,0,0,0
AP EC,452,,Hammig Michael Dean (0313-CAFLS),22, 50.00,36.36,13.64,0,0,0,0,0,0,0
AP EC,456,,Isengildina Olga Urj (0313-CAFLS),19, 10.53,31.58,26.32,15.79,10.53,0,5.26,0,0,0
AP EC,475,,Smathers Jr Webb M (0313-CAFLS),24, 41.67,33.33,20.83,0,0,4.17,0,0,0,0
AP EC,490,,Davis Todd D. (0313-CAFLS),8, #,#,#,#,#,#,#,#,#,#
AP EC,490,,Robinson Kenneth L (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,490,,Smathers Jr Webb M (0313-CAFLS),17, 70.59,17.65,0,0,0,5.88,5.88,0,0,0
AP EC,490,,Ward William A (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,621,,Wells Gary James (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,652,,Hammig Michael Dean (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,656,,Isengildina Olga Urj (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,675,,Smathers Jr Webb M (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,819,,Isengildina Olga Urj (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,822,,Hammig Michael Dean (0313-CAFLS),10, 100.00,0,0,0,0,0,0,0,0,0
AP EC,891,,Hammig Michael Dean (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Smathers Jr Webb M (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Hammig Michael Dean (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Robinson Kenneth L (0313-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Smathers Jr Webb M (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Wells Gary James (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Barkley David L (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Dougan William R (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Espey Molly (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Hammig Michael Dean (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Maloney Michael T (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Mroz Thomas Alvin (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Nyankori James C O (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Tamura Robert F (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Tollison Robert Dewi (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Wilson Paul Wayne (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
C R D,335,,Espey James A (0313-CAFLS),21, 71.43,19.05,9.52,0,0,0,0,0,0,0
C R D,357,,Espey Molly (0313-CAFLS),26, 23.08,46.15,23.08,0,7.69,0,0,0,0,0
C R D,411,,Henry Mark S (0313-CAFLS),5, #,#,#,#,#,#,#,#,#,#
C R D,412,,Barkley David L (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
C R D,491,,Robinson Kenneth L (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
C R D,611,,Henry Mark S (0313-CAFLS),8, #,#,#,#,#,#,#,#,#,#
C R D,612,,Barkley David L (0313-CAFLS),5, #,#,#,#,#,#,#,#,#,#
ECON,200,,Baranava Volha (1309-CBUS),32, 34.38,34.38,31.25,0,0,0,0,0,0,0
ECON,200,,Buckley Bryan Dougla (1309-CBUS),72, 31.94,43.06,19.44,2.78,1.39,1.39,0,0,0,0
ECON,211,,Altman Jonathan A (1309-CBUS),80, 17.50,46.25,22.50,3.75,6.25,3.75,0,0,0,0
ECON,211,,Kendall Todd David (1309-CBUS),72, 30.56,37.50,26.39,0,4.17,1.39,0,0,0,0
ECON,211,,McLaughlin Patrick A (1309-CBUS),125, 17.60,37.60,26.40,8.00,6.40,4.00,0,0,0,0
ECON,211,,Redmon Christina L (1309-CBUS),22, 27.27,45.45,18.18,0,4.55,4.55,0,0,0,0
ECON,211,,Simpson Viola C (1309-CBUS),56, 19.64,50.00,26.79,0,3.57,0,0,0,0,0
ECON,211,,Stoianovici Petru S (1309-CBUS),77, 18.18,38.96,27.27,2.60,2.60,10.39,0,0,0,0
ECON,211,,Thomas Charles J (1309-CBUS),40, 12.50,30.00,35.00,10.00,7.50,5.00,0,0,0,0
ECON,211,,Thompson G Richard (5130-PROV),40, 32.50,27.50,25.00,7.50,2.50,5.00,0,0,0,0
ECON,211,,Tollison Robert Dewi (1309-CBUS),40, 27.50,45.00,15.00,10.00,2.50,0,0,0,0,0
ECON,212,,Benjamin Daniel K (1309-CBUS),301, 27.91,41.53,18.27,3.99,4.98,3.32,0,0,0,0
ECON,212,,Bucila Laura M (1309-CBUS),35, 17.14,54.29,22.86,0,2.86,2.86,0,0,0,0
ECON,212,,Coetsee Jane-Ann (1309-CBUS),104, 35.58,56.73,6.73,0,0,0.96,0,0,0,0
ECON,212,,Conaway Leslee Brook (1309-CBUS),37, 24.32,48.65,21.62,2.70,2.70,0,0,0,0,0
ECON,212,,Cuberes David (1309-CBUS),43, 30.23,37.21,18.60,6.98,6.98,0,0,0,0,0
ECON,212,,Ivankovic Miren (1309-CBUS),68, 17.65,41.18,27.94,5.88,2.94,2.94,1.47,0,0,0
ECON,212,,Simpson Viola C (1309-CBUS),39, 30.77,30.77,10.26,0,10.26,17.95,0,0,0,0
ECON,212,,Waller Jonathan Kerr (1309-CBUS),35, 17.14,31.43,37.14,2.86,11.43,0,0,0,0,0
ECON,212,,Warner John T (1309-CBUS),34, 29.41,47.06,17.65,0,2.94,2.94,0,0,0,0
ECON,212,H,Benjamin Daniel K (1309-CBUS),32, 84.38,15.63,0,0,0,0,0,0,0,0
ECON,301,,Bucila Laura M (1309-CBUS),60, 16.67,45.00,26.67,10.00,0,0,1.67,0,0,0
ECON,301,,Simon Curtis J (1309-CBUS),47, 31.91,29.79,21.28,8.51,6.38,0,2.13,0,0,0
ECON,302,,Placone Dennis L (1309-CBUS),36, 16.67,22.22,38.89,8.33,8.33,5.56,0,0,0,0
ECON ,306,,Conaway Leslee Brook (1309-CBUS),40, 30.00,45.00,22.50,0,2.50,0,0,0,0,0
ECON,309,,Thompson G Richard (5130-PROV),41, 43.90,39.02,17.07,0,0,0,0,0,0,0
ECON,310,,Wells Gary James (0313-CAFLS),82, 42.68,39.02,10.98,2.44,1.22,2.44,1.22,0,0,0
ECON,314,,Cvrcek Tomas (1309-CBUS),32, 9.38,31.25,31.25,15.63,12.50,0,0,0,0,0
ECON,314,,Kirby Christopher M (1309-CBUS),39, 20.51,23.08,17.95,7.69,7.69,20.51,2.56,0,0,0
ECON,315,,Cuberes David (1309-CBUS),49, 32.65,26.53,20.41,8.16,6.12,6.12,0,0,0,0
ECON,315,,Jerzmanowski Michal (1309-CBUS),35, 37.14,25.71,14.29,14.29,8.57,0,0,0,0,0
ECON,315,H,Gordon David B (1309-CBUS),8, #,#,#,#,#,#,#,#,#,#
ECON,324,,Waller Jonathan Kerr (1309-CBUS),29, 44.83,34.48,13.79,0,6.90,0,0,0,0,0
ECON,325,,Warner John T (1309-CBUS),39, 25.64,43.59,28.21,0,0,2.56,0,0,0,0
ECON,390,H,Dougan William R (1309-CBUS),8, #,#,#,#,#,#,#,#,#,#
ECON,401,,Tamura Robert F (1309-CBUS),29, 13.79,58.62,17.24,3.45,3.45,3.45,0,0,0,0
ECON,405,,Coffey Bentley Guiou (1309-CBUS),24, 25.00,20.83,29.17,12.50,8.33,4.17,0,0,0,0
ECON,406,,Mroz Thomas Alvin (1309-CBUS),3, #,#,#,#,#,#,#,#,#,#
ECON,410,,Tamura Robert F (1309-CBUS),39, 17.95,56.41,17.95,2.56,2.56,0,2.56,0,0,0
ECON,412,,Schoellman Todd K (1309-CBUS),11, 36.36,9.09,18.18,0,9.09,18.18,9.09,0,0,0
ECON,413,,Jerzmanowski Michal (1309-CBUS),38, 60.53,26.32,2.63,2.63,2.63,5.26,0,0,0,0
ECON,425,,Tollison Robert Dewi (1309-CBUS),45, 40.00,46.67,6.67,0,4.44,2.22,0,0,0,0
ECON,455,,Sauer Jr Raymond D (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
ECON,492,H,Benjamin Daniel K (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
ECON,496,,Maloney Michael T (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
ECON,496,,Sauer Jr Raymond D (1309-CBUS),3, #,#,#,#,#,#,#,#,#,#
ECON,497,,Cvrcek Tomas (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
ECON,498,,Litsukova-Bokar Dari (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,499,,Placone Dennis L (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,605,,Coffey Bentley Guiou (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,606,,Mroz Thomas Alvin (1309-CBUS),3, #,#,#,#,#,#,#,#,#,#
ECON,610,,Tamura Robert F (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,625,,Tollison Robert Dewi (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,655,,Sauer Jr Raymond D (1309-CBUS),4, #,#,#,#,#,#,#,#,#,#
ECON ,802,,Dougan William R (1309-CBUS),28, 21.43,57.14,14.29,0,0,3.57,3.57,0,0,0
ECON ,807,,Wilson Paul Wayne (1309-CBUS),23, 13.04,60.87,17.39,0,0,4.35,4.35,0,0,0
ECON ,816,,Simon Curtis J (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,820,,Dougan William R (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON ,827,,Maloney Michael T (1309-CBUS),17, 70.59,23.53,0,0,0,0,5.88,0,0,0
ECON,845,,Kendall Todd David (1309-CBUS),20, 60.00,35.00,0,0,0,0,0,5.00,0,0
ECON ,888,,Jerzmanowski Michal (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON ,888,,Maloney Michael T (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,891,,Maloney Michael T (1309-CBUS),8, #,#,#,#,#,#,#,#,#,#
ECON,891,,Warner John T (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
ECON,900,,Thomas Charles J (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
ECON ,905,,Gordon David B (1309-CBUS),24, 8.33,62.50,25.00,0,0,4.17,0,0,0,0
ECON,909,,Kirby Christopher M (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,980,,Wilson Paul Wayne (1309-CBUS),11, 90.91,9.09,0,0,0,0,0,0,0,0
""
FIN,301,,McMillan Kerri D (1323-CBUS),38, 15.79,34.21,23.68,10.53,7.89,5.26,0,0,2.63,0
FIN,305,,McMillan Kerri D (1323-CBUS),95, 17.89,44.21,21.05,6.32,5.26,4.21,1.05,0,0,0
FIN,306,,Johnson William H. (1323-CBUS),92, 11.96,25.00,38.04,14.13,7.61,3.26,0,0,0,0
FIN,306,,Littleson Robert G (1303-CBUS),80, 2.50,18.75,48.75,18.75,7.50,3.75,0,0,0,0
FIN,306,,McElreath Jr Robert (1323-CBUS),53, 11.32,32.08,37.74,13.21,1.89,3.77,0,0,0,0
FIN,306,,Wessels Thomas Alber (1323-CBUS),71, 15.49,43.66,25.35,7.04,1.41,7.04,0,0,0,0
FIN,306,,Yang Tianxia (1323-CBUS),52, 46.15,21.15,15.38,9.62,3.85,3.85,0,0,0,0
FIN,307,,Franklin Ramon T. (1323-CBUS),44, 20.45,20.45,34.09,13.64,6.82,2.27,2.27,0,0,0
FIN,307,,Springer Thomas M (1323-CBUS),56, 26.79,42.86,12.50,10.71,5.36,0,1.79,0,0,0
FIN,308,,Spivey Michael F (1323-CBUS),84, 13.10,40.48,21.43,11.90,4.76,7.14,1.19,0,0,0
FIN,311,,Bradley Daniel J (1323-CBUS),105, 4.76,43.81,26.67,12.38,11.43,0.95,0,0,0,0
FIN,311,,McElreath Jr Robert (1323-CBUS),58, 15.52,39.66,20.69,8.62,12.07,3.45,0,0,0,0
FIN,312,,McElreath Jr Robert (1323-CBUS),37, 5.41,35.14,37.84,10.81,2.70,8.11,0,0,0,0
FIN,312,,Morgan Angela G. (1323-CBUS),80, 28.75,33.75,21.25,10.00,3.75,1.25,1.25,0,0,0
FIN,312,H,Harris Jr John M (1323-CBUS),15, 100.00,0,0,0,0,0,0,0,0,0
FIN,398,,Alexander Jr John C (1323-CBUS),5, #,#,#,#,#,#,#,#,#,#
FIN,404,,Wolf Jack G. (1323-CBUS),54, 3.70,53.70,35.19,1.85,5.56,0,0,0,0,0
FIN,404,H,Wolf Jack G. (1323-CBUS),5, #,#,#,#,#,#,#,#,#,#
FIN,405,,Alexander Jr John C (1323-CBUS),25, 16.00,40.00,20.00,16.00,8.00,0,0,0,0,0
FIN,406,,Cline Brandon N (1323-CBUS),53, 13.21,35.85,30.19,5.66,11.32,3.77,0,0,0,0
FIN,408,,Spivey Michael F (1323-CBUS),35, 28.57,51.43,11.43,5.71,2.86,0,0,0,0,0
FIN,409,,Johnson William H. (1323-CBUS),9, #,#,#,#,#,#,#,#,#,#
FIN,410,,Alexander Jr John C (1323-CBUS),1, #,#,#,#,#,#,#,#,#,#
FIN,411,,Harris Jr John M (1323-CBUS),61, 18.03,52.46,18.03,4.92,6.56,0,0,0,0,0
FIN,415,,Springer Thomas M (1323-CBUS),40, 7.50,45.00,37.50,5.00,5.00,0,0,0,0,0
FIN,416,,Waller Neil G (1323-CBUS),42, 19.05,66.67,14.29,0,0,0,0,0,0,0
FIN,606,,Cline Brandon N (1323-CBUS),3, #,#,#,#,#,#,#,#,#,#
""
G C,101,,Wayne Millicent H (1353-CBUS),51, 49.02,35.29,7.84,1.96,1.96,3.92,0,0,0,0
G C,103,,Jones Carol D (1353-CBUS),15, 40.00,46.67,13.33,0,0,0,0,0,0,0
G C,104,,Jones Carol D (1353-CBUS),70, 54.29,35.71,7.14,1.43,1.43,0,0,0,0,0
G C,104,H,Jones Carol D (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,199,,Leininger John M (1353-CBUS),6, #,#,#,#,#,#,#,#,#,#
G C,199,,O'Hara Liam Henry (1353-CBUS),4, #,#,#,#,#,#,#,#,#,#
G C,207,,Rose Patrick G (1353-CBUS),32, 37.50,46.88,9.38,3.13,3.13,0,0,0,0,0
G C,207,H,Rose Patrick G (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,245,,Simmons James Bryan (1353-CBUS),45, 11.11,55.56,26.67,2.22,0,4.44,0,0,0,0
G C,299,,Leininger John M (1353-CBUS),2, #,#,#,#,#,#,#,#,#,#
G C,299,,O'Hara Liam Henry (1353-CBUS),3, #,#,#,#,#,#,#,#,#,#
G C,310,,Leininger Nancy W (1353-CBUS),40, 52.50,40.00,5.00,0,2.50,0,0,0,0,0
G C,310,H,Leininger Nancy W (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,350,,Leininger Nancy W (1353-CBUS),14, 100.00,0,0,0,0,0,0,0,0,0
G C,399,,Leininger John M (1353-CBUS),6, #,#,#,#,#,#,#,#,#,#
G C,405,,Woolbright Nona L (1353-CBUS),25, 64.00,32.00,4.00,0,0,0,0,0,0,0
G C,406,,Chen Li-Wen (1353-CBUS),8, #,#,#,#,#,#,#,#,#,#
G C,406,,Woolbright Nona L (1353-CBUS),17, 76.47,5.88,11.76,0,0,0,5.88,0,0,0
G C,440,,Weisenmiller Eric M. (1353-CBUS),31, 48.39,48.39,3.23,0,0,0,0,0,0,0
G C,444,,O'Hara Liam Henry (1353-CBUS),35, 40.00,45.71,5.71,2.86,2.86,0,2.86,0,0,0
G C,444,H,Osborne Kristen K (1353-CBUS),2, #,#,#,#,#,#,#,#,#,#
G C,446,,O'Hara Liam Henry (1353-CBUS),7, #,#,#,#,#,#,#,#,#,#
G C,448,,Leininger John M (1353-CBUS),14, 14.29,71.43,7.14,0,0,0,7.14,0,0,0
